review_sentence,arousal,valence,cuisine
 they order albondigas whenever they go out,5.1826369168357,6.230714285714286,Mexican
 i may do 3 parts beef and 1 part chorizo next time,4.1374375400384364,5.386678273822514,Mexican
cook the meatballs in the oven to render the fat,3.886584082438062,5.0349412653706125,Mexican
 the amount of fat at the top of the soup wasn't pretty and i had to skim for a while,4.884294486496891,6.261063064813914,Mexican
 i also put in raw rice (which is what i've done before),5.255297279862381,5.2111471972519015,Mexican
 it saved time and turned out great,4.670401798844106,6.0517559728800725,Mexican
 i also added 1/2 cup rice to the broth b/c the kids like extra rice,4.134105302371787,6.94430956852275,Mexican
 for the adults: top it off with some diced avocado,4.15952380952381,6.577267759562842,Mexican
 this recipe is a keeper,4.45,6.85,Mexican
 thanks ruiza,4.05,7.73,Mexican
  /  /  c2cooks  12 best albondigas soup i have ever eaten,4.853161939213463,6.87410443625933,Mexican
" my husband is finicky when it comes to soups, even he had said it is restaurant quality",4.351664228741297,6.391863465106852,Mexican
" there is a local mexican restaurant that had very good albondigas soup, this is even better",4.33846797792677,7.0353590339716945,Mexican
 it was a hit with my family as well,5.072894046171125,6.8955810990792745,Mexican
 i added 2 lbs of beef to the recipe and added extra chorizo for spiciness,3.8931034482758626,6.487858915278269,Mexican
" you do need to skim the fat off the top, this is the only downside",4.713632887189293,2.942608695652174,Mexican
" if there happens to be any soup left over, you can easily skim off the fat off the top after refrigeration",4.03118866533783,5.762929065184077,Mexican
  /  /  nanabiker2u  6 see 1  i just made this soup for my family and it was the hit of the evening,4.309133226567525,6.468872236394768,Mexican
 i changed the recipe a little to 1lb of beef instead of 1/2lb because the chorizo seemed to be overpowering,4.095762711864408,6.399110445657916,Mexican
" however, it came out fantastic",5.526597955282188,7.059295406812163,Mexican
 oh and i put carrots in the soup itself too not just in the meatballs,4.693226452905812,5.862658227848101,Mexican
 delicious,4.92,7.38,Mexican
  /  /  rehannapacheco_1168  6 see 1  last night was my very first attempt at making albondigas and it was the best albondigas i've ever had,4.031432335928622,6.723110595654386,Mexican
  i followed the recipe for the most part but did make quite a few changes to the ingredients,4.022178339668323,5.865047685711787,Mexican
  the biggest change was instead of using cumin (because i ran out) i ended up using allspice as seasoning,4.165649321561204,5.513536282669003,Mexican
"  i omitted the carrots from the meatballs and added it to the soup instead, which turned out great",4.56385858104238,5.723361607101934,Mexican
 i also used garlic powder too,4.26,4.6,Mexican
  for the vegetables i substituted the zucchini with potato and squash,3.1620051413881747,6.35164113785558,Mexican
  i didn't have a can of tomatoes so i diced the tomatoes and tossed them in the soup,3.8281673556950593,6.069149505739811,Mexican
  i got a little creative near the end and cooked italian sausage and shrimp in a separate pan and tossed them in too,4.55998669124029,5.6766696393802905,Mexican
  everything took about 1,5.39,4.76,Mexican
5 hour but it was worth every minute,3.83,5.5,Mexican
  two thumbs up,3.33,6.3,Mexican
  /  /  chef mayhem  6,4.226905829596412,4.930631578947368,Mexican
we made this guacamole to serve with our fajita dinner on sunday,4.369759049577669,6.12895147147778,Mexican
 excellent,5.15,7.56,Mexican
 love the tang the lime juice adds,4.737237394760138,7.696442239546421,Mexican
" we'll be serving this often, thanks for the recipe",4.323100282665716,6.5192609860132915,Mexican
  11 this is just the best,4.6,7.18,Mexican
 i mashed the avocado but not too much so it would be a little chunky,3.7406724511930585,6.236312849162011,Mexican
 the seasonings were perfect,4.71,7.19,Mexican
 i could just taste the cumin which i think makes everything better,4.424414884622028,6.446155482332122,Mexican
 will use this one again as we eat mexican food a lot,4.387100544186012,6.525012619711924,Mexican
 thanks sue ,5.0531847133757966,4.436999999999999,Mexican
)  /  /  ratherbeswimmin  6 this is an excellent guacamole recipe,4.734630350194553,7.172727272727272,Mexican
  i made it and also served it with beef fajitas (#16871),4.638583764462422,5.880221978666585,Mexican
  this was better than the guacamole they taught us to make while vacationing in mexico,4.352233916684588,6.584571648553407,Mexican
  the fresh lime juice really adds a nice flavor,3.8761524815726665,6.397958855504055,Mexican
  /  /  heather in ont  6 the race is on(winston cup) hubby wanted a snack,5.887846153846153,5.9046006389776355,Mexican
i have a avocado,4.05,6.32,Mexican
 went to zaar (home),6.21,4.88,Mexican
 what did i find,3.52,6.45,Mexican
 guacamole recipe,4.45,6.85,Mexican
 this is great,4.14,7.5,Mexican
 hubby loved it,6.38,8.64,Mexican
 i do not know of one thing i would change about this recipe,3.4407879579264433,6.634757118927974,Mexican
"
thank you",3.33,7.77,Mexican
  /  /  braunda  6 i think the amount of lime juice took away some of the avacado flavor you expect in a traditional guacamole,4.372011224889917,6.060056548964277,Mexican
  it left my mouth a little dry and tart more than the usual onion and garlic flavors i'd expect,4.108593645827991,5.05782383419689,Mexican
  i'd definitely add less lime next time i make it,4.003048699186509,5.958628892079545,Mexican
"a really flavorful and simple soup to make, almost reminds me of chicken tortilla soup",3.75223171214797,6.682677858032946,Mexican
  /  /  ivansocal  1 a lovely spicy soup,4.973283302155427,6.9873492387794105,Mexican
" i used a ripe jalapeno, as that was what i had",4.26,4.6,Mexican
" instead of frying tortillas, i used some tortilla strips that were intended for salads, but worked well here",4.281891256598976,6.002062923647525,Mexican
" also, i just forgot the avocado (which then made a nice sandwich for me)",4.372527521507262,6.477759641416808,Mexican
" also, i used some turkey meatballs that i made during a meatball marathon a couple of days ago, and those worked just great",4.9609018625253,6.091596251248026,Mexican
" i reduced the recipe a bit to use three cups of broth, which was right for us for two servings, we really enjoyed this soup on this very cold night",4.239094987657503,6.145265700328825,Mexican
  /  /  duonyte  1 this soup is bursting with flavours and yet light and spicy,4.810368409779382,6.671727884117951,Mexican
 wondeful for a cool evening,3.2531322505800464,6.942798833819241,Mexican
  /  /  deantini  so delicious,4.92,7.38,Mexican
" spicy and tangy, but light and filling",5.043247567111566,6.0957415440162475,Mexican
  wonderful blend of flavors,4.57,7.41,Mexican
  thanks for sharing,4.05,7.73,Mexican
i have been looking for a good salsa type recipe for my spanish husband,4.386586658272884,6.661593159398652,Mexican
 and then it occurred to me that he might not like salsa but be looking for more of a pico type dish,4.433561289563933,6.093490189529033,Mexican
" needless to say, we tried this one and it was fantastic",5.313806813270938,7.1505408097127585,Mexican
" i halved the recipe just in case he didn't like it, and i put a little less onion in it and it was still fantastic",5.027026991911851,6.3783613839628845,Mexican
" the next time i make it, i will make it as is in the recipe and probably double it",3.829599150616045,6.1568290022278624,Mexican
 i had no idea he would eat the whole bowl,4.740341860506102,6.354304260565399,Mexican
 it was great,4.14,7.5,Mexican
 thanks,4.05,7.73,Mexican
  /  /  jessi cook  3 excellent pico,4.717764471057885,6.854488188976378,Mexican
  i have realized i do not like cooked salsa (the kind that comes in a jar),4.496685388113685,6.534888468630245,Mexican
  fresh is the only way for me,3.4487570621468926,5.868668730650155,Mexican
  this recipe is super,4.358733624454148,6.9484615384615385,Mexican
"easy to make, and the flavors are great",4.305989110707804,7.299477806788511,Mexican
"  /  /  hollie bean  3 see 1  great recipe, easy and simple",3.7670280975584216,6.9869306038992605,Mexican
" first time i made it i used purple onion don""t do it",4.47309268150454,5.900971635886138,Mexican
" much too strong, but that was my fault:) thanks for posting sharlene~w  /  /  bernettavan  2 awesome",4.568147302270777,6.760952453204959,Mexican
  i made this as written except for adding some really minced garlic,4.6194965898018845,6.115773827568903,Mexican
  thank you,3.33,7.77,Mexican
  made for let's p,4.2,5.96,Mexican
y tag game 2010,5.826735112936344,5.828307692307692,Mexican
  /  /  mama smurf  1 fantastic,5.384074074074074,8.123983402489626,Mexican
  i like it with a little green pepper too,4.339516129032258,6.9158974358974366,Mexican
just tried with champagne,5.475681818181819,6.163746223564955,Mexican
 tentatively calling it a meximosa  /  /  julian e,4.25,5.74,Mexican
  3 so delicious and refreshing,4.410246679316888,7.200267857142856,Mexican
" this was easier to make than i thought, will be making this all summer long",3.8184665530262976,6.726160934187025,Mexican
  /  /  frostingnfettuccine  1 i have a big jug of this in my refrigerator right now,4.527352297592998,6.29424147311153,Mexican
 processing the tamarind pods to get the smooth pulp is pretty labor,5.0277650291958915,6.640174763769876,Mexican
intensive (a bit moreso than making fresh,3.5927193869557166,5.683819513338985,Mexican
"squeezed lemonade from scratch, imo), but it's definitely worth it in the end",4.611889483065953,5.753035714285714,Mexican
" i wasn't sure if the amount of tamarind pulp in the recipe was equal to the weight of the unprocessed pods, so i went nuts and ended up with about 4",4.362205003595403,5.778789597139512,Mexican
5 cups of tamarind pulp to work with,4.07,5.24,Mexican
" rather than add dry sugar to the mix, i made simple syrup (2 cups water and 2 cups sugar, cooked over low heat until dissolved and clear)",4.409218479110544,5.725633048208251,Mexican
" i ended up with about 2 gallons of fairly strong agua de tamarindo, so i've been diluting it a bit with ice water as it's served (most agua frescas i've tried have been more watery, but i didn't have a big enough jug to dilute it down quite enough at the time)",5.14143578333342,5.864504720479385,Mexican
" i guess what i'm trying to say is that i complicated the recipe more that it should have been, but i really like the drink anyway ",5.355330485934439,6.061111903208321,Mexican
" it's a nice change from lemonade every so often (and it garners brownie points from my dh, too",4.358071361563097,6.5275700030238895,Mexican
  /  /  muffin goddess  see 3 replies,4.646826427826852,6.244462888043251,Mexican
" plus four spices , not to mention the seven or eight ingredients for serving",4.83473469387755,5.433301435406699,Mexican
" so without the extra ingredients (the spices), there is very little flavor",3.5953947368421053,6.420175438596491,Mexican
" i actually like your recipe, it tasted great, but it is not a 3",4.820081967213115,6.883309352517987,Mexican
